TestDataID1,TestDataID2,TestDataID3,Depth,Iterations,LearningRate,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
0,6,13,3,300,0.1,0.999999074,0.400706894,MolWt,HOMO,LUMO,HeavyAtomMolWt,SpAbs_A,NumRotatableBonds,ATS0dv,MinPartialCharge,Eads100,CT100
0,6,14,3,300,0.05,0.999204801,0.509498716,HOMO,ATS0dv,CT100,MolWt,LUMO,LabuteASA,Kappa1,HeavyAtomMolWt,Eads100,MaxAbsPartialCharge
0,6,15,3,200,0.05,0.994156487,0.748677466,HOMO,ATS0dv,MolWt,LUMO,CT100,NumRotatableBonds,MaxAbsPartialCharge,Eads100,HeavyAtomMolWt,LabuteASA
0,6,16,3,200,0.05,0.994105057,0.653640215,HOMO,ATS0dv,LUMO,CT100,HeavyAtomMolWt,NumRotatableBonds,SpAbs_A,MaxAbsPartialCharge,Eads100,MolWt
0,6,17,3,100,0.1,0.993128852,0.66554128,ATS0dv,HOMO,CT100,HeavyAtomMolWt,MaxAbsPartialCharge,LabuteASA,Kappa1,MinPartialCharge,TPSA,Eads100
0,6,18,3,200,0.05,0.993578008,0.610874424,HOMO,ATS0dv,LUMO,MolWt,CT100,Eads100,MaxAbsPartialCharge,NumRotatableBonds,LogEE_A,HeavyAtomMolWt
0,6,19,3,300,0.05,0.999421958,0.053574186,HOMO,LUMO,CT100,ATS0dv,HeavyAtomMolWt,MaxAbsPartialCharge,MolWt,Kappa1,NumRotatableBonds,LabuteASA
0,6,20,3,300,0.01,0.791443786,-2.526074493,HOMO,ATS0dv,NumRotatableBonds,LUMO,Eads100,MaxAbsPartialCharge,MolWt,Kappa1,MinPartialCharge,CT100
0,6,21,3,100,0.05,0.931150713,0.201612771,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,CT100,FractionCSP3,TPSA,LabuteASA,Eads100,HeavyAtomMolWt
0,6,22,3,100,0.05,0.911645187,0.714866409,HOMO,ATS0dv,CT100,LUMO,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,Eads100,LabuteASA,LogEE_A
0,6,23,3,300,0.05,0.999560344,0.529143258,HOMO,ATS0dv,LUMO,CT100,NumRotatableBonds,Eads100,MaxAbsPartialCharge,SpAbs_A,LabuteASA,LogEE_A
0,6,24,3,200,0.1,0.999886689,0.378399955,HOMO,HeavyAtomMolWt,MolWt,CT100,SpAbs_A,LUMO,LogEE_A,ATS0dv,Eads100,MaxAbsPartialCharge
0,6,25,3,200,0.1,0.999898981,0.265048456,HOMO,ATS0dv,LUMO,HeavyAtomMolWt,CT100,MolWt,LogEE_A,NumRotatableBonds,MaxAbsPartialCharge,Eads100
0,6,26,3,200,0.05,0.992817398,0.734232956,HOMO,CT100,ATS0dv,LUMO,HeavyAtomMolWt,Eads100,NumRotatableBonds,MaxAbsPartialCharge,LabuteASA,MolWt
0,6,27,3,300,0.05,0.99918933,-0.767902534,ATS0dv,HOMO,CT100,LUMO,HeavyAtomMolWt,NumRotatableBonds,LabuteASA,MaxAbsPartialCharge,BalabanJ,MolWt
0,6,28,3,300,0.05,0.999384304,0.598962975,HOMO,ATS0dv,LUMO,CT100,MolWt,Eads100,LabuteASA,HeavyAtomMolWt,Kappa1,TPSA
0,6,29,3,300,0.05,0.999313403,0.498360923,HOMO,LUMO,CT100,ATS0dv,Eads100,MolWt,MaxAbsPartialCharge,Kappa1,LogEE_A,TPSA
0,7,8,3,100,0.05,0.911518969,0.577580741,CT100,HOMO,MolWt,MaxAbsPartialCharge,LUMO,ATS0dv,MinPartialCharge,NumRotatableBonds,SpAbs_A,HeavyAtomMolWt
0,7,9,3,100,0.05,0.915323293,0.234869416,HOMO,LUMO,CT100,NumRotatableBonds,BalabanJ,HeavyAtomMolWt,Kappa1,ATS0dv,MinPartialCharge,MaxAbsPartialCharge
0,7,10,3,100,0.1,0.993239115,0.655789154,HOMO,MolWt,HeavyAtomMolWt,CT100,MaxAbsPartialCharge,Kappa1,TPSA,NumRotatableBonds,Eads100,LabuteASA
0,7,11,3,100,0.1,0.99228604,0.591426564,HOMO,CT100,LUMO,Kappa1,LabuteASA,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,MolWt,ATS0dv
0,7,12,3,300,0.1,0.999996973,0.696817735,HOMO,ATS0dv,MaxAbsPartialCharge,MolWt,CT100,SpAbs_A,HeavyAtomMolWt,TPSA,Kappa1,MinPartialCharge
0,7,13,3,100,0.05,0.91548911,0.645794004,HOMO,MolWt,NumRotatableBonds,HeavyAtomMolWt,CT100,MaxAbsPartialCharge,LabuteASA,LUMO,Chi0,TPSA
0,7,14,3,100,0.1,0.993987137,0.633299876,HOMO,MolWt,SpAbs_A,NumRotatableBonds,CT100,HeavyAtomMolWt,MinPartialCharge,TPSA,LUMO,MaxAbsPartialCharge
0,7,15,3,100,0.05,0.9095436,0.706900624,HOMO,MolWt,Kappa1,ATS0dv,CT100,LabuteASA,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,LUMO
0,7,16,3,100,0.1,0.994010201,0.707121413,HOMO,CT100,MolWt,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge,NumRotatableBonds,Kappa1,TPSA,SpAbs_A
0,7,17,3,100,0.1,0.992629528,0.66851166,CT100,Eads100,MaxAbsPartialCharge,HOMO,HeavyAtomMolWt,TPSA,SpAbs_A,NumRotatableBonds,MinPartialCharge,LabuteASA
0,7,18,5,100,0.1,0.999460442,0.700490749,HOMO,LUMO,FractionCSP3,LabuteASA,Kappa1,PEOE_VSA1,NumRotatableBonds,CT100,LogEE_A,ATS0dv
0,7,19,3,100,0.1,0.992939887,0.830221816,MolWt,HOMO,CT100,HeavyAtomMolWt,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,SpAbs_A,LabuteASA,TPSA
0,7,20,3,300,0.01,0.801248361,-0.618344764,HOMO,ATS0dv,CT100,NumRotatableBonds,MinPartialCharge,MaxAbsPartialCharge,MolWt,TPSA,Kappa1,LabuteASA
0,7,21,3,100,0.1,0.994838318,0.295788809,HOMO,ATS0dv,LUMO,CT100,TPSA,MinPartialCharge,MaxAbsPartialCharge,FractionCSP3,Eads100,HeavyAtomMolWt
0,7,22,3,100,0.1,0.99407835,0.753346422,HOMO,CT100,Eads100,TPSA,MaxAbsPartialCharge,Kappa1,MolWt,NumRotatableBonds,MinPartialCharge,HeavyAtomMolWt
0,7,23,3,100,0.05,0.910905772,0.676333189,MolWt,HOMO,NumRotatableBonds,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,ATS0dv,Eads100,TPSA,SpAbs_A
0,7,24,3,300,0.1,0.999996156,0.764557044,HOMO,MolWt,CT100,SpAbs_A,MinPartialCharge,HeavyAtomMolWt,TPSA,MaxAbsPartialCharge,LabuteASA,LUMO
0,7,25,3,100,0.05,0.911468937,0.555063507,HOMO,MolWt,CT100,NumRotatableBonds,ATS0dv,SpAbs_A,MaxAbsPartialCharge,LabuteASA,TPSA,MinPartialCharge
0,7,26,3,100,0.1,0.994759226,0.71806,HOMO,CT100,MolWt,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,Kappa1,HeavyAtomMolWt,SpAbs_A
0,7,27,3,100,0.05,0.918938576,0.231927959,ATS0dv,HOMO,MaxAbsPartialCharge,CT100,NumRotatableBonds,Kappa1,MolWt,HeavyAtomMolWt,TPSA,SpAbs_A
0,7,28,3,100,0.1,0.993183926,0.676112255,HOMO,CT100,MolWt,MaxAbsPartialCharge,LabuteASA,TPSA,HeavyAtomMolWt,MinPartialCharge,NumRotatableBonds,Eads100
0,7,29,3,100,0.05,0.911761185,0.719152795,CT100,HOMO,MolWt,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,Eads100,SpAbs_A,ATS0dv,MinPartialCharge
0,8,9,7,100,0.05,0.984114597,0.234515577,LUMO,ATS0dv,HOMO,HeavyAtomMolWt,SpAbs_A,CT100,BalabanJ,Chi0,MaxAbsPartialCharge,MolWt
0,8,10,3,200,0.05,0.993294406,0.494920377,ATS0dv,HOMO,CT100,MolWt,LUMO,LabuteASA,Eads100,Kappa1,HeavyAtomMolWt,NumRotatableBonds
0,8,11,3,100,0.1,0.994048463,0.6959791,HOMO,ATS0dv,CT100,NumRotatableBonds,MolWt,HeavyAtomMolWt,MaxAbsPartialCharge,LabuteASA,LogEE_A,MinPartialCharge
0,8,12,3,100,0.1,0.993357272,0.305686585,HOMO,ATS0dv,CT100,SpAbs_A,LabuteASA,MaxAbsPartialCharge,HeavyAtomMolWt,Kappa1,LUMO,Eads100
0,8,13,3,200,0.05,0.993075616,0.325271826,HOMO,ATS0dv,LUMO,LabuteASA,Eads100,NumRotatableBonds,MolWt,CT100,SpAbs_A,HeavyAtomMolWt
0,8,14,3,100,0.05,0.913360808,0.140647681,HOMO,CT100,LUMO,LabuteASA,MolWt,NumRotatableBonds,MaxAbsPartialCharge,LogEE_A,ATS0dv,Kappa1
0,8,15,3,100,0.05,0.911677776,0.809669664,HOMO,ATS0dv,MolWt,CT100,NumRotatableBonds,MaxAbsPartialCharge,LUMO,LabuteASA,LogEE_A,Eads100
0,8,16,3,100,0.1,0.993668331,0.59899279,HOMO,CT100,MolWt,ATS0dv,LogEE_A,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,MinPartialCharge,FractionCSP3
0,8,17,3,100,0.1,0.992974077,0.651149944,HOMO,CT100,MolWt,LabuteASA,HeavyAtomMolWt,NumRotatableBonds,Eads100,LUMO,SpAbs_A,MinPartialCharge
0,8,18,3,300,0.05,0.99950801,0.451963849,HOMO,ATS0dv,CT100,LUMO,SpAbs_A,MolWt,NumRotatableBonds,MaxAbsPartialCharge,LabuteASA,Kappa1
0,8,19,3,200,0.05,0.993939196,0.354396442,HOMO,ATS0dv,CT100,LUMO,MolWt,NumRotatableBonds,MaxAbsPartialCharge,LabuteASA,LogEE_A,SpAbs_A
0,8,20,3,300,0.01,0.801424181,-2.349801694,HOMO,ATS0dv,CT100,LUMO,MaxAbsPartialCharge,Kappa1,NumRotatableBonds,MolWt,MinPartialCharge,Eads100
0,8,21,3,200,0.05,0.995021909,0.241719189,ATS0dv,LUMO,HOMO,CT100,MaxAbsPartialCharge,FractionCSP3,LabuteASA,Eads100,TPSA,LogEE_A
0,8,22,3,100,0.05,0.916292018,0.680914596,HOMO,MolWt,ATS0dv,CT100,LUMO,NumRotatableBonds,HeavyAtomMolWt,LogEE_A,SpAbs_A,LabuteASA
0,8,23,3,100,0.1,0.994289152,0.485187577,MolWt,CT100,ATS0dv,HOMO,HeavyAtomMolWt,Eads100,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,MinPartialCharge
0,8,24,3,200,0.1,0.999883425,0.334799629,HOMO,CT100,MolWt,LabuteASA,LUMO,MinPartialCharge,HeavyAtomMolWt,ATS0dv,Eads100,LogEE_A
0,8,25,3,300,0.1,0.999998427,-0.118519727,HOMO,CT100,LUMO,SpAbs_A,NumRotatableBonds,ATS0dv,LogEE_A,HeavyAtomMolWt,FractionCSP3,MolWt
0,8,26,3,300,0.05,0.999146661,0.742764614,HOMO,ATS0dv,CT100,MolWt,LogEE_A,MaxAbsPartialCharge,NumRotatableBonds,LabuteASA,LUMO,HeavyAtomMolWt
0,8,27,3,300,0.05,0.999371141,-0.708837663,ATS0dv,HOMO,CT100,LabuteASA,Kappa1,MaxAbsPartialCharge,MolWt,NumRotatableBonds,SpAbs_A,HeavyAtomMolWt
0,8,28,3,200,0.1,0.99992109,0.561857686,HOMO,CT100,LUMO,MaxAbsPartialCharge,LabuteASA,HeavyAtomMolWt,ATS0dv,NumRotatableBonds,MolWt,LogEE_A
0,8,29,3,300,0.05,0.999198886,0.650738065,CT100,MolWt,ATS0dv,HOMO,MaxAbsPartialCharge,LUMO,NumRotatableBonds,HeavyAtomMolWt,Eads100,LabuteASA
0,9,10,7,100,0.1,0.999789088,0.370980784,LUMO,HOMO,MinPartialCharge,FractionCSP3,BalabanJ,CT100,MolWt,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt
0,9,11,7,100,0.1,0.999859237,0.286641859,HOMO,CT100,LUMO,MinPartialCharge,FractionCSP3,MaxAbsPartialCharge,MolWt,ATS0dv,BalabanJ,Eads100
0,9,12,3,200,0.05,0.994149855,0.240126695,HOMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,LUMO,MolWt,HeavyAtomMolWt,FractionCSP3
0,9,13,5,100,0.05,0.972578062,0.339023692,HOMO,LUMO,MolWt,BalabanJ,Kappa1,HeavyAtomMolWt,LabuteASA,MinPartialCharge,ATS0dv,FractionCSP3
0,9,14,7,100,0.1,0.999836098,0.163967156,LUMO,ATS0dv,HOMO,Chi0,CT100,MaxAbsPartialCharge,MolWt,LabuteASA,SpAbs_A,BalabanJ
0,9,15,7,200,0.1,0.999999985,0.447833251,HOMO,MaxAbsPartialCharge,CT100,LUMO,MinPartialCharge,SpAbs_A,BalabanJ,FractionCSP3,Eads100,LabuteASA
0,9,16,3,300,0.01,0.780811696,0.222957873,LUMO,HOMO,BalabanJ,ATS0dv,NumRotatableBonds,CT100,MaxAbsPartialCharge,FractionCSP3,HeavyAtomMolWt,MinPartialCharge
0,9,17,3,100,0.05,0.917631098,0.227498142,LUMO,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,HeavyAtomMolWt,CT100,MolWt,LabuteASA,FractionCSP3,MinPartialCharge
0,9,18,3,100,0.05,0.916584404,0.260503037,LUMO,HOMO,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,BalabanJ,CT100,MolWt,ATS0dv,FractionCSP3
0,9,19,7,100,0.05,0.978508242,0.175855885,Chi0,ATS0dv,LUMO,HOMO,CT100,MinPartialCharge,BalabanJ,FractionCSP3,LabuteASA,MolWt
0,9,20,7,100,0.1,0.999867875,-0.409039844,HOMO,NumRotatableBonds,BalabanJ,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,Chi0,Eads100,LUMO,CT100
0,9,21,7,200,0.1,0.999999968,0.186900793,LUMO,ATS0dv,FractionCSP3,HOMO,MinPartialCharge,Eads100,CT100,MolWt,LogEE_A,Kappa1
0,9,22,3,300,0.01,0.771153452,0.290669725,LUMO,HOMO,BalabanJ,FractionCSP3,ATS0dv,MolWt,NumRotatableBonds,Kappa1,CT100,MaxAbsPartialCharge
0,9,23,7,100,0.05,0.985230052,0.189562237,HOMO,LUMO,CT100,ATS0dv,MinPartialCharge,BalabanJ,FractionCSP3,MolWt,Eads100,HeavyAtomMolWt
0,9,24,3,100,0.1,0.993701802,0.417327576,HOMO,HeavyAtomMolWt,CT100,LUMO,LabuteASA,MolWt,MaxAbsPartialCharge,MinPartialCharge,Eads100,BalabanJ
0,9,25,3,300,0.01,0.787465068,0.097704881,LUMO,HOMO,BalabanJ,NumRotatableBonds,FractionCSP3,ATS0dv,MolWt,MaxAbsPartialCharge,CT100,Kappa1
0,9,26,5,300,0.01,0.869760251,0.249301804,LUMO,HOMO,Kappa1,HeavyAtomMolWt,FractionCSP3,BalabanJ,MaxAbsPartialCharge,CT100,MolWt,ATS0dv
0,9,27,3,300,0.05,0.999185718,0.234463292,HOMO,CT100,BalabanJ,HeavyAtomMolWt,MolWt,ATS0dv,MaxAbsPartialCharge,LUMO,Kappa1,LabuteASA
0,9,28,3,100,0.05,0.916203639,0.347656507,HOMO,LUMO,CT100,BalabanJ,MaxAbsPartialCharge,LabuteASA,Eads100,NumRotatableBonds,FractionCSP3,HeavyAtomMolWt
0,9,29,3,300,0.01,0.785863894,0.190685078,LUMO,HOMO,NumRotatableBonds,BalabanJ,ATS0dv,FractionCSP3,MaxAbsPartialCharge,CT100,HeavyAtomMolWt,MolWt
0,10,11,3,100,0.1,0.992957051,0.744409892,HOMO,ATS0dv,LabuteASA,CT100,HeavyAtomMolWt,MolWt,MaxAbsPartialCharge,Eads100,NumRotatableBonds,SpAbs_A
0,10,12,3,300,0.1,0.999997612,0.525454124,HOMO,ATS0dv,SpAbs_A,LabuteASA,MolWt,Eads100,CT100,MaxAbsPartialCharge,HeavyAtomMolWt,TPSA
0,10,13,3,300,0.05,0.999237086,0.569443749,HOMO,MolWt,Eads100,ATS0dv,CT100,LUMO,NumRotatableBonds,LabuteASA,TPSA,HeavyAtomMolWt
0,10,14,3,100,0.05,0.91380337,0.401296968,LUMO,HOMO,MolWt,CT100,Kappa1,LogEE_A,HeavyAtomMolWt,SpAbs_A,LabuteASA,Eads100
0,10,15,3,100,0.05,0.904641444,0.848383643,HOMO,ATS0dv,MolWt,MaxAbsPartialCharge,LUMO,LabuteASA,CT100,NumRotatableBonds,TPSA,BalabanJ
0,10,16,3,100,0.05,0.907266236,0.743473741,HOMO,ATS0dv,CT100,LUMO,NumRotatableBonds,HeavyAtomMolWt,MaxAbsPartialCharge,Eads100,LogEE_A,MolWt
0,10,17,3,100,0.1,0.993288321,0.669506349,MaxAbsPartialCharge,CT100,HeavyAtomMolWt,SpAbs_A,HOMO,MolWt,Eads100,LabuteASA,TPSA,NumRotatableBonds
0,10,18,3,100,0.1,0.993679614,0.705610223,HOMO,MolWt,CT100,Eads100,HeavyAtomMolWt,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,TPSA,LogEE_A
0,10,19,3,200,0.05,0.992907162,0.270110732,CT100,HOMO,LUMO,Eads100,Kappa1,ATS0dv,HeavyAtomMolWt,MolWt,LabuteASA,TPSA
0,10,20,3,100,0.1,0.993536827,-1.842685308,HOMO,MinPartialCharge,CT100,MolWt,ATS0dv,NumRotatableBonds,Eads100,HeavyAtomMolWt,MaxAbsPartialCharge,FractionCSP3
0,10,21,3,200,0.05,0.994804335,0.417636991,ATS0dv,HOMO,LUMO,CT100,MaxAbsPartialCharge,Eads100,TPSA,LabuteASA,FractionCSP3,HeavyAtomMolWt
0,10,22,3,200,0.1,0.999878,0.765591642,HOMO,CT100,HeavyAtomMolWt,MolWt,ATS0dv,MaxAbsPartialCharge,Eads100,NumRotatableBonds,TPSA,SpAbs_A
0,10,23,3,100,0.05,0.907725854,0.664612957,HOMO,ATS0dv,CT100,Eads100,LUMO,LabuteASA,MolWt,HeavyAtomMolWt,MaxAbsPartialCharge,NumRotatableBonds
0,10,24,3,200,0.1,0.999790524,0.555224911,HOMO,HeavyAtomMolWt,CT100,MolWt,LabuteASA,Eads100,SpAbs_A,MinPartialCharge,MaxAbsPartialCharge,LUMO
0,10,25,3,300,0.01,0.771948826,0.200777867,ATS0dv,HOMO,LUMO,MolWt,Chi0,Kappa1,NumRotatableBonds,CT100,LabuteASA,SpAbs_A
0,10,26,3,100,0.1,0.99329351,0.808524935,HOMO,CT100,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt,LogEE_A,LUMO,NumRotatableBonds,MinPartialCharge,TPSA
0,10,27,3,300,0.1,0.999997871,-0.312785647,HOMO,CT100,HeavyAtomMolWt,MolWt,Kappa1,MaxAbsPartialCharge,ATS0dv,LUMO,NumRotatableBonds,TPSA
0,10,28,3,300,0.1,0.999997428,0.739603609,HOMO,CT100,LUMO,LabuteASA,MaxAbsPartialCharge,MolWt,TPSA,NumRotatableBonds,HeavyAtomMolWt,ATS0dv
0,10,29,3,300,0.05,0.999043286,0.587815265,HOMO,Eads100,CT100,ATS0dv,MolWt,Kappa1,LUMO,HeavyAtomMolWt,LabuteASA,BalabanJ
0,11,12,3,200,0.1,0.999892754,0.670525769,HOMO,MolWt,ATS0dv,LabuteASA,CT100,HeavyAtomMolWt,MaxAbsPartialCharge,NumRotatableBonds,FractionCSP3,SpAbs_A
0,11,13,3,100,0.05,0.904101689,0.668611088,HOMO,LUMO,MolWt,HeavyAtomMolWt,ATS0dv,NumRotatableBonds,LabuteASA,Eads100,SpAbs_A,MinPartialCharge
0,11,14,3,100,0.05,0.901392023,0.615429895,HOMO,NumRotatableBonds,LUMO,MolWt,CT100,Kappa1,SpAbs_A,HeavyAtomMolWt,MaxAbsPartialCharge,FractionCSP3
0,11,15,3,200,0.05,0.993627741,0.711938257,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,LUMO,NumRotatableBonds,MinPartialCharge,LabuteASA,MolWt,Chi0
0,11,16,3,100,0.05,0.907385551,0.741110764,HOMO,ATS0dv,MolWt,CT100,LUMO,NumRotatableBonds,MaxAbsPartialCharge,LogEE_A,BalabanJ,LabuteASA
0,11,17,3,100,0.1,0.994877204,0.638058949,HOMO,MaxAbsPartialCharge,CT100,ATS0dv,SpAbs_A,MolWt,MinPartialCharge,Kappa1,HeavyAtomMolWt,LabuteASA
0,11,18,3,100,0.05,0.907453344,0.727568448,HOMO,ATS0dv,MolWt,LUMO,CT100,MaxAbsPartialCharge,NumRotatableBonds,LogEE_A,LabuteASA,Eads100
0,11,19,3,200,0.05,0.993673539,0.596748235,HOMO,CT100,LUMO,MaxAbsPartialCharge,NumRotatableBonds,MolWt,ATS0dv,Kappa1,LabuteASA,LogEE_A
0,11,20,3,100,0.05,0.922274687,-0.452133132,HOMO,NumRotatableBonds,MolWt,MinPartialCharge,ATS0dv,LUMO,Eads100,MaxAbsPartialCharge,CT100,Kappa1
0,11,21,7,200,0.01,0.799119817,0.233352587,ATS0dv,LUMO,HOMO,FractionCSP3,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,Kappa1,MinPartialCharge
0,11,22,3,100,0.1,0.993729402,0.742540089,HOMO,MolWt,CT100,NumRotatableBonds,HeavyAtomMolWt,ATS0dv,LogEE_A,MaxAbsPartialCharge,LabuteASA,MinPartialCharge
0,11,23,3,100,0.05,0.905669195,0.693566599,HOMO,ATS0dv,CT100,MolWt,LUMO,MaxAbsPartialCharge,NumRotatableBonds,LogEE_A,Eads100,LabuteASA
0,11,24,3,200,0.1,0.999842923,0.695009105,HOMO,CT100,MolWt,HeavyAtomMolWt,LabuteASA,ATS0dv,Eads100,MinPartialCharge,MaxAbsPartialCharge,LogEE_A
0,11,25,3,200,0.05,0.992405488,0.658853062,HOMO,ATS0dv,CT100,MolWt,LUMO,NumRotatableBonds,HeavyAtomMolWt,Kappa1,LogEE_A,SpAbs_A
0,11,26,3,200,0.05,0.99292327,0.754074315,HOMO,CT100,MolWt,ATS0dv,MaxAbsPartialCharge,LUMO,NumRotatableBonds,Eads100,Chi0,LabuteASA
0,11,27,3,200,0.05,0.993510721,0.373558618,ATS0dv,HOMO,CT100,MolWt,MaxAbsPartialCharge,NumRotatableBonds,HeavyAtomMolWt,Kappa1,LabuteASA,LUMO
0,11,28,3,100,0.05,0.899123829,0.77871587,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,MolWt,LabuteASA,NumRotatableBonds,TPSA,Chi0,LUMO
0,11,29,3,300,0.05,0.999025514,0.656669022,HOMO,CT100,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt,Eads100,ATS0dv,LUMO,NumRotatableBonds,Kappa1
0,12,13,3,300,0.05,0.99918619,0.139306558,HOMO,MolWt,ATS0dv,NumRotatableBonds,HeavyAtomMolWt,CT100,Eads100,LUMO,LabuteASA,TPSA
0,12,14,3,300,0.05,0.999250837,0.478795497,HOMO,MolWt,CT100,ATS0dv,HeavyAtomMolWt,Kappa1,MaxAbsPartialCharge,Eads100,NumRotatableBonds,LUMO
0,12,15,3,300,0.05,0.999099283,0.764626364,HOMO,ATS0dv,MolWt,CT100,MaxAbsPartialCharge,Eads100,NumRotatableBonds,Kappa1,LabuteASA,TPSA
0,12,16,3,200,0.05,0.99249335,0.61293748,HOMO,ATS0dv,CT100,HeavyAtomMolWt,MolWt,NumRotatableBonds,LabuteASA,MaxAbsPartialCharge,LUMO,LogEE_A
0,12,17,3,200,0.05,0.993337482,0.635624792,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,SpAbs_A,HeavyAtomMolWt,MolWt,TPSA,MinPartialCharge
0,12,18,3,200,0.1,0.999928327,0.565485113,HOMO,HeavyAtomMolWt,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Kappa1,NumRotatableBonds,TPSA,LogEE_A
0,12,19,3,200,0.05,0.99247089,0.07030274,HOMO,CT100,LUMO,ATS0dv,MolWt,HeavyAtomMolWt,Eads100,Kappa1,NumRotatableBonds,LabuteASA
0,12,20,3,100,0.1,0.992724268,-3.339223312,HOMO,MinPartialCharge,CT100,ATS0dv,Eads100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,Kappa1,FractionCSP3
0,12,21,3,200,0.1,0.999919029,0.340236572,HOMO,ATS0dv,LUMO,MaxAbsPartialCharge,CT100,TPSA,HeavyAtomMolWt,FractionCSP3,MinPartialCharge,Eads100
0,12,22,3,300,0.05,0.999328718,0.625184111,HOMO,ATS0dv,CT100,Eads100,LabuteASA,NumRotatableBonds,LUMO,TPSA,MolWt,HeavyAtomMolWt
0,12,23,3,100,0.05,0.916774553,0.270383298,HOMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,LabuteASA,LUMO,TPSA,Eads100,NumRotatableBonds
0,12,24,3,300,0.1,0.999997219,0.156837226,HOMO,MolWt,HeavyAtomMolWt,CT100,SpAbs_A,MaxAbsPartialCharge,Eads100,MinPartialCharge,Kappa1,LabuteASA
0,12,25,3,300,0.05,0.999026713,0.032231496,HOMO,ATS0dv,MolWt,CT100,HeavyAtomMolWt,NumRotatableBonds,Eads100,LogEE_A,LUMO,LabuteASA
0,12,26,3,300,0.05,0.999168779,0.683675229,HOMO,ATS0dv,CT100,LabuteASA,NumRotatableBonds,MolWt,Eads100,TPSA,HeavyAtomMolWt,LUMO
0,12,27,3,200,0.1,0.999880428,-1.463152602,ATS0dv,HOMO,CT100,HeavyAtomMolWt,LUMO,BalabanJ,MaxAbsPartialCharge,LabuteASA,FractionCSP3,Eads100
0,12,28,3,200,0.1,0.999880341,0.643053415,HOMO,ATS0dv,HeavyAtomMolWt,MolWt,CT100,MaxAbsPartialCharge,BalabanJ,TPSA,Eads100,LUMO
0,12,29,3,300,0.05,0.999176839,0.289055593,HOMO,ATS0dv,CT100,LUMO,Eads100,Kappa1,MolWt,MaxAbsPartialCharge,LabuteASA,NumRotatableBonds
0,13,14,7,100,0.1,0.999845988,0.38933055,ATS0dv,SpAbs_A,HeavyAtomMolWt,MinPartialCharge,LogEE_A,CT100,Eads100,Chi0,FractionCSP3,BalabanJ
0,13,15,3,200,0.05,0.993730659,0.744240337,HOMO,ATS0dv,LabuteASA,Eads100,HeavyAtomMolWt,MolWt,NumRotatableBonds,LUMO,CT100,MinPartialCharge
0,13,16,3,300,0.05,0.999156277,0.538598559,HOMO,ATS0dv,Eads100,CT100,HeavyAtomMolWt,LabuteASA,LUMO,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge
0,13,17,3,100,0.05,0.916680281,0.707131511,HOMO,MaxAbsPartialCharge,HeavyAtomMolWt,SpAbs_A,Eads100,ATS0dv,CT100,NumRotatableBonds,LUMO,TPSA
0,13,18,3,200,0.1,0.999913107,0.582104718,HOMO,SpAbs_A,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt,CT100,ATS0dv,NumRotatableBonds,BalabanJ
0,13,19,3,300,0.05,0.999333166,-0.032863061,HOMO,LUMO,CT100,Eads100,HeavyAtomMolWt,NumRotatableBonds,MolWt,LabuteASA,SpAbs_A,ATS0dv
0,13,20,3,100,0.01,0.444647805,-6.876429282,HOMO,NumRotatableBonds,LUMO,MaxAbsPartialCharge,Chi0,MolWt,MinPartialCharge,ATS0dv,Kappa1,FractionCSP3
0,13,21,3,100,0.01,0.465740539,0.158566389,ATS0dv,LUMO,HOMO,LabuteASA,NumRotatableBonds,Chi0,MinPartialCharge,LogEE_A,Kappa1,Eads100
