TestDataID1,TestDataID2,TestDataID3,MaxDepth,NEstimators,MinSamplesSplit,TrainR2,TestR2,Top1Feature,Top2Feature,Top3Feature,Top4Feature,Top5Feature,Top6Feature,Top7Feature,Top8Feature,Top9Feature,Top10Feature
16,23,28,3,200,10,0.711162465,-1.084519197,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,MinPartialCharge,HeavyAtomMolWt
16,23,29,5,300,10,0.711719474,0.120343882,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A,BalabanJ
16,24,25,3,100,5,0.752343464,0.42986779,HOMO,LUMO,ATS0dv,CT100,SpAbs_A,BalabanJ,Eads100,MinPartialCharge,MaxAbsPartialCharge,TPSA
16,24,26,3,100,5,0.753058153,0.642714631,HOMO,LUMO,ATS0dv,CT100,SpAbs_A,TPSA,MaxAbsPartialCharge,MinPartialCharge,Eads100,HeavyAtomMolWt
16,24,27,3,100,2,0.797008525,0.325941412,ATS0dv,HOMO,LUMO,CT100,Eads100,MinPartialCharge,BalabanJ,HeavyAtomMolWt,Kappa1,Chi0
16,24,28,3,300,5,0.759185573,0.613358395,HOMO,LUMO,ATS0dv,CT100,Eads100,SpAbs_A,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt
16,24,29,5,300,5,0.790936538,0.525982772,HOMO,LUMO,Eads100,CT100,ATS0dv,BalabanJ,MolWt,MinPartialCharge,SpAbs_A,MaxAbsPartialCharge
16,25,26,5,100,10,0.719120526,-0.054654343,LUMO,HOMO,ATS0dv,CT100,MinPartialCharge,HeavyAtomMolWt,NumRotatableBonds,TPSA,SpAbs_A,MolWt
16,25,27,5,200,5,0.816627097,-0.384271137,ATS0dv,LUMO,HOMO,NumRotatableBonds,CT100,BalabanJ,MinPartialCharge,HeavyAtomMolWt,Eads100,MolWt
16,25,28,7,200,10,0.725767298,-0.384568203,HOMO,LUMO,ATS0dv,CT100,NumRotatableBonds,Eads100,MolWt,MinPartialCharge,HeavyAtomMolWt,MaxAbsPartialCharge
16,25,29,5,300,10,0.712352266,-0.15309405,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MolWt,BalabanJ,MaxAbsPartialCharge,SpAbs_A
16,26,27,3,100,5,0.768050242,0.269315016,ATS0dv,LUMO,HOMO,BalabanJ,CT100,Eads100,HeavyAtomMolWt,SpAbs_A,MaxAbsPartialCharge,Kappa1
16,26,28,3,100,5,0.751340718,-0.126679723,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,HeavyAtomMolWt,SpAbs_A,Kappa1
16,26,29,5,100,10,0.708063607,0.655473602,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,HeavyAtomMolWt,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge
16,27,28,3,200,5,0.770894045,0.116443595,ATS0dv,LUMO,HOMO,CT100,NumRotatableBonds,Eads100,BalabanJ,MaxAbsPartialCharge,Kappa1,HeavyAtomMolWt
16,27,29,3,200,2,0.804609494,0.079385043,LUMO,ATS0dv,HOMO,Eads100,CT100,NumRotatableBonds,BalabanJ,HeavyAtomMolWt,MaxAbsPartialCharge,MinPartialCharge
16,28,29,3,300,10,0.705241666,0.568664022,HOMO,LUMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,Kappa1,HeavyAtomMolWt
17,18,19,5,100,2,0.858778244,0.00283552,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MolWt,MinPartialCharge,NumRotatableBonds,MaxAbsPartialCharge
17,18,20,3,300,10,0.74429885,0.108075999,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,CT100,MolWt
17,18,21,3,200,10,0.778039924,-9.908842842,LUMO,ATS0dv,MaxAbsPartialCharge,HOMO,TPSA,MinPartialCharge,Eads100,MolWt,CT100,HeavyAtomMolWt
17,18,22,3,300,2,0.790555026,-1.651380109,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,MinPartialCharge,NumRotatableBonds,TPSA,Eads100,BalabanJ
17,18,23,3,300,2,0.793772035,0.040965957,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,MinPartialCharge,Eads100,NumRotatableBonds,BalabanJ,MolWt
17,18,24,3,200,2,0.793436302,0.504990879,HOMO,LUMO,MaxAbsPartialCharge,CT100,ATS0dv,Eads100,MinPartialCharge,TPSA,Chi0,BalabanJ
17,18,25,3,200,2,0.802551482,-0.042961558,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,Eads100,MolWt,NumRotatableBonds
17,18,26,3,200,2,0.797846213,-2.225068562,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,TPSA,BalabanJ,MinPartialCharge,NumRotatableBonds,Eads100
17,18,27,3,300,2,0.804580801,0.326515903,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,CT100,Eads100,NumRotatableBonds,BalabanJ,MinPartialCharge,TPSA
17,18,28,3,200,10,0.712112143,-0.17473284,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,TPSA,MinPartialCharge,NumRotatableBonds,MolWt
17,18,29,3,200,10,0.70995567,0.42996629,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,NumRotatableBonds,TPSA,MinPartialCharge,MolWt
17,19,20,5,100,2,0.841007513,-0.054631396,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,BalabanJ,CT100
17,19,21,3,200,10,0.790934375,-3.159760196,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,TPSA,MinPartialCharge,FractionCSP3,Eads100,CT100,MolWt
17,19,22,5,200,2,0.85590168,-0.193606955,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,BalabanJ,TPSA,SpAbs_A,MolWt
17,19,23,3,200,2,0.80554052,0.041259648,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,BalabanJ,SpAbs_A,Eads100
17,19,24,5,200,5,0.814084176,0.412443779,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,SpAbs_A,BalabanJ
17,19,25,7,300,2,0.870063546,-0.085521862,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,BalabanJ,FractionCSP3,MinPartialCharge,NumRotatableBonds,Eads100
17,19,26,3,200,5,0.774837271,-0.479044667,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,NumRotatableBonds,CT100,TPSA,SpAbs_A,BalabanJ,MinPartialCharge
17,19,27,7,300,2,0.869272498,0.201670139,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,CT100,Eads100,NumRotatableBonds,BalabanJ,MinPartialCharge,MolWt
17,19,28,5,300,2,0.858041659,-0.105619908,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,MinPartialCharge,BalabanJ,NumRotatableBonds,SpAbs_A
17,19,29,5,200,2,0.850170426,-0.038768801,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,MolWt,FractionCSP3
17,20,21,3,200,10,0.801073642,0.23137078,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,MolWt,HeavyAtomMolWt,NumRotatableBonds
17,20,22,7,200,2,0.868306527,0.100099969,HOMO,LUMO,MaxAbsPartialCharge,NumRotatableBonds,ATS0dv,TPSA,Eads100,CT100,MinPartialCharge,BalabanJ
17,20,23,7,200,10,0.771822087,0.024018387,HOMO,LUMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,CT100,Eads100,TPSA,MolWt
17,20,24,7,200,2,0.888636362,-0.218245878,HOMO,MaxAbsPartialCharge,LUMO,MinPartialCharge,TPSA,ATS0dv,Eads100,BalabanJ,CT100,NumRotatableBonds
17,20,25,7,200,10,0.760557585,-0.018464305,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,CT100,FractionCSP3,Eads100,TPSA
17,20,26,3,200,10,0.74915177,0.096987385,HOMO,LUMO,NumRotatableBonds,MaxAbsPartialCharge,TPSA,ATS0dv,MinPartialCharge,Eads100,CT100,MolWt
17,20,27,3,200,10,0.731655469,0.111353536,HOMO,ATS0dv,LUMO,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,CT100,BalabanJ
17,20,28,5,200,10,0.762220307,0.053053088,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,CT100,MinPartialCharge,Eads100,TPSA,BalabanJ
17,20,29,3,200,10,0.745715595,-0.056178283,HOMO,LUMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,BalabanJ,TPSA,MinPartialCharge
17,21,22,5,200,10,0.808601603,-39.6862453,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,TPSA,MolWt,MinPartialCharge,HeavyAtomMolWt,CT100
17,21,23,3,200,10,0.782780845,-5.063919689,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,MolWt,CT100,BalabanJ
17,21,24,3,300,10,0.772170422,-0.019165699,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,Eads100,MinPartialCharge,TPSA,CT100,MolWt,LabuteASA
17,21,25,5,200,10,0.801077371,-3.423368067,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,MinPartialCharge,Eads100,MolWt,TPSA,FractionCSP3,CT100
17,21,26,3,200,10,0.783865788,-35.81103409,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,MolWt,HeavyAtomMolWt,CT100
17,21,27,3,100,10,0.793530336,-1.328997605,LUMO,ATS0dv,MaxAbsPartialCharge,Eads100,MinPartialCharge,FractionCSP3,TPSA,HOMO,HeavyAtomMolWt,MolWt
17,21,28,3,200,10,0.787491347,-7.074059045,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,Eads100,TPSA,MinPartialCharge,FractionCSP3,MolWt,CT100
17,21,29,3,200,10,0.772874456,-3.886536726,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,CT100,MinPartialCharge,BalabanJ,FractionCSP3
17,22,23,5,300,2,0.85914822,-0.478128368,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,TPSA,MinPartialCharge
17,22,24,7,300,2,0.873849094,0.504120782,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,MinPartialCharge,BalabanJ,TPSA,MolWt
17,22,25,7,300,2,0.864585087,0.035288621,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,BalabanJ,Eads100,NumRotatableBonds,MolWt,MinPartialCharge
17,22,26,3,300,2,0.805031862,-12.2894089,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,NumRotatableBonds,TPSA,Eads100,MinPartialCharge,SpAbs_A
17,22,27,5,300,5,0.809381593,0.280963725,LUMO,ATS0dv,HOMO,MaxAbsPartialCharge,CT100,BalabanJ,Eads100,NumRotatableBonds,MinPartialCharge,MolWt
17,22,28,5,100,2,0.844104441,-0.512026757,LUMO,ATS0dv,HOMO,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,MolWt
17,22,29,7,100,5,0.787018615,0.37117719,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,MinPartialCharge,HeavyAtomMolWt
17,23,24,3,300,5,0.764017441,0.546025907,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,MinPartialCharge,TPSA,MolWt,SpAbs_A
17,23,25,5,100,2,0.851781307,0.227599746,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MinPartialCharge,MaxAbsPartialCharge,Eads100,NumRotatableBonds,TPSA
17,23,26,3,300,2,0.801493251,-0.579354472,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,CT100,NumRotatableBonds,Eads100,MinPartialCharge,BalabanJ,MolWt
17,23,27,3,300,5,0.770320515,0.296957331,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,CT100,NumRotatableBonds,Eads100,MinPartialCharge,BalabanJ,HeavyAtomMolWt
17,23,28,5,300,2,0.861759463,0.291333237,LUMO,HOMO,ATS0dv,Eads100,MaxAbsPartialCharge,CT100,NumRotatableBonds,BalabanJ,MinPartialCharge,SpAbs_A
17,23,29,3,300,2,0.788816943,0.549872513,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,BalabanJ,MinPartialCharge,SpAbs_A
17,24,25,7,300,2,0.874902807,0.474561089,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,CT100,Eads100,MinPartialCharge,BalabanJ,SpAbs_A,MolWt
17,24,26,3,300,2,0.805678176,0.458486158,HOMO,LUMO,ATS0dv,MaxAbsPartialCharge,Eads100,CT100,MinPartialCharge,TPSA,SpAbs_A,LogEE_A
17,24,27,3,200,2,0.795128449,0.490395245,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,CT100,Eads100,TPSA,MinPartialCharge,HeavyAtomMolWt,LogEE_A
17,24,28,3,300,5,0.756796058,0.555079189,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,SpAbs_A,TPSA,MolWt
17,24,29,3,300,2,0.785728498,0.625162068,HOMO,LUMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,SpAbs_A,BalabanJ,MinPartialCharge,MolWt
17,25,26,3,300,2,0.808255118,-0.126292477,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,NumRotatableBonds,CT100,Eads100,BalabanJ,TPSA
17,25,27,5,300,2,0.864137301,0.09234403,ATS0dv,LUMO,HOMO,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,CT100,Eads100,HeavyAtomMolWt
17,25,28,7,200,2,0.862225791,0.213930316,LUMO,HOMO,ATS0dv,CT100,MaxAbsPartialCharge,BalabanJ,Eads100,MinPartialCharge,NumRotatableBonds,MolWt
17,25,29,7,300,2,0.851269385,0.49752059,LUMO,HOMO,ATS0dv,Eads100,BalabanJ,CT100,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,SpAbs_A
17,26,27,3,300,2,0.809903909,0.16806143,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,BalabanJ,NumRotatableBonds,Eads100,CT100,MinPartialCharge,HeavyAtomMolWt
17,26,28,3,300,5,0.763813119,-1.062075558,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,MinPartialCharge,Eads100,SpAbs_A,NumRotatableBonds,BalabanJ,TPSA
17,26,29,5,300,10,0.727892107,0.252595807,LUMO,HOMO,ATS0dv,Eads100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,CT100,MolWt,SpAbs_A
17,27,28,3,300,2,0.810503157,0.313224355,ATS0dv,LUMO,HOMO,MaxAbsPartialCharge,Eads100,CT100,BalabanJ,NumRotatableBonds,MinPartialCharge,HeavyAtomMolWt
17,27,29,5,200,10,0.727863361,0.432356757,ATS0dv,LUMO,HOMO,Eads100,NumRotatableBonds,CT100,MaxAbsPartialCharge,BalabanJ,HeavyAtomMolWt,MolWt
17,28,29,3,300,10,0.701305733,0.628136653,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,MinPartialCharge,MolWt,SpAbs_A
18,19,20,3,300,10,0.743676011,-0.634403742,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,MaxAbsPartialCharge,MinPartialCharge,TPSA,Eads100,BalabanJ
18,19,21,3,200,10,0.786132,-6.668140589,LUMO,ATS0dv,HOMO,CT100,MaxAbsPartialCharge,TPSA,MolWt,Eads100,HeavyAtomMolWt,MinPartialCharge
18,19,22,7,200,5,0.812564423,-0.559149532,LUMO,HOMO,ATS0dv,CT100,Eads100,SpAbs_A,NumRotatableBonds,MolWt,BalabanJ,MaxAbsPartialCharge
18,19,23,7,100,2,0.870148152,-2.17868539,LUMO,HOMO,CT100,ATS0dv,BalabanJ,Eads100,MaxAbsPartialCharge,NumRotatableBonds,Chi0,MolWt
18,19,24,7,100,2,0.873996981,0.173699591,HOMO,LUMO,CT100,ATS0dv,BalabanJ,Chi0,Eads100,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt
18,19,25,7,100,5,0.817662923,-3.317693353,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Chi0,MolWt,MaxAbsPartialCharge,NumRotatableBonds,Eads100
18,19,26,7,100,5,0.818082553,-0.274502417,LUMO,HOMO,ATS0dv,CT100,BalabanJ,MolWt,Chi0,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt
18,19,27,7,300,5,0.815324811,-0.460629089,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,SpAbs_A
18,19,28,7,100,5,0.82251749,-1.851752491,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,Chi0,MaxAbsPartialCharge,NumRotatableBonds,HeavyAtomMolWt
18,19,29,3,100,10,0.714402192,-5.742428218,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,Chi0,HeavyAtomMolWt,MolWt,SpAbs_A
18,20,21,5,200,10,0.809285938,0.091606615,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,Eads100,TPSA,CT100,MolWt,MinPartialCharge,HeavyAtomMolWt
18,20,22,3,200,10,0.74041158,-0.121457642,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,TPSA,MolWt,MinPartialCharge
18,20,23,3,200,10,0.735643091,-0.379839286,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,MolWt,TPSA,MinPartialCharge
18,20,24,5,200,2,0.888255623,-1.154472973,HOMO,LUMO,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,TPSA,BalabanJ,MinPartialCharge,NumRotatableBonds
18,20,25,3,200,10,0.735303609,-0.449994146,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,MaxAbsPartialCharge,MolWt,Eads100,TPSA,MinPartialCharge
18,20,26,5,200,10,0.756576596,-0.017639757,HOMO,LUMO,ATS0dv,NumRotatableBonds,TPSA,CT100,Eads100,MaxAbsPartialCharge,MinPartialCharge,MolWt
18,20,27,3,200,10,0.721816181,-0.415155952,HOMO,ATS0dv,LUMO,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,TPSA,FractionCSP3,MinPartialCharge
18,20,28,5,200,10,0.747526171,-0.289307942,HOMO,LUMO,ATS0dv,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,TPSA,MolWt,MinPartialCharge
18,20,29,3,200,10,0.736078492,-0.594820002,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,BalabanJ,TPSA,MinPartialCharge
18,21,22,7,100,5,0.835834543,-24.68311693,LUMO,HOMO,ATS0dv,Eads100,CT100,BalabanJ,HeavyAtomMolWt,MaxAbsPartialCharge,MolWt,SpAbs_A
18,21,23,3,100,5,0.821069864,-12.12895165,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,BalabanJ,MolWt,MinPartialCharge,HeavyAtomMolWt
18,21,24,3,100,5,0.792662985,-0.214783071,LUMO,HOMO,ATS0dv,Eads100,CT100,MaxAbsPartialCharge,MolWt,BalabanJ,SpAbs_A,TPSA
18,21,25,7,200,10,0.789932652,-7.099016489,LUMO,ATS0dv,HOMO,Eads100,MolWt,MaxAbsPartialCharge,CT100,MinPartialCharge,TPSA,BalabanJ
18,21,26,5,200,10,0.791586387,-28.77086653,LUMO,HOMO,ATS0dv,Eads100,TPSA,MolWt,MaxAbsPartialCharge,CT100,MinPartialCharge,HeavyAtomMolWt
18,21,27,5,100,10,0.801742424,-2.390301961,LUMO,ATS0dv,HOMO,Eads100,FractionCSP3,MinPartialCharge,TPSA,MaxAbsPartialCharge,HeavyAtomMolWt,CT100
18,21,28,3,200,10,0.788328238,-17.92136431,LUMO,ATS0dv,HOMO,Eads100,MaxAbsPartialCharge,TPSA,CT100,MinPartialCharge,MolWt,FractionCSP3
18,21,29,3,200,10,0.769959164,-8.652136349,LUMO,ATS0dv,HOMO,Eads100,CT100,MaxAbsPartialCharge,FractionCSP3,TPSA,BalabanJ,HeavyAtomMolWt
18,22,23,3,300,10,0.7115098,-0.897496493,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,MolWt,TPSA
18,22,24,5,100,5,0.793658237,0.570805086,HOMO,LUMO,ATS0dv,CT100,Eads100,SpAbs_A,BalabanJ,Kappa1,TPSA,HeavyAtomMolWt
18,22,25,7,100,5,0.796533,0.17626742,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,MinPartialCharge,MolWt,NumRotatableBonds,HeavyAtomMolWt
18,22,26,3,100,5,0.764717345,-4.529945365,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,NumRotatableBonds,TPSA,HeavyAtomMolWt,MolWt
18,22,27,3,200,5,0.772868777,0.202415958,LUMO,HOMO,ATS0dv,CT100,NumRotatableBonds,Eads100,BalabanJ,MaxAbsPartialCharge,HeavyAtomMolWt,MolWt
18,22,28,3,300,10,0.715077485,-1.103341582,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,SpAbs_A,HeavyAtomMolWt,MolWt,MaxAbsPartialCharge
18,22,29,3,300,10,0.700415555,-0.006658582,LUMO,HOMO,ATS0dv,CT100,Eads100,NumRotatableBonds,SpAbs_A,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt
18,23,24,5,300,5,0.81669621,0.504464098,HOMO,LUMO,ATS0dv,CT100,Eads100,MaxAbsPartialCharge,MolWt,BalabanJ,SpAbs_A,LogEE_A
18,23,25,7,200,2,0.873874518,-1.885375167,LUMO,HOMO,ATS0dv,CT100,BalabanJ,Eads100,NumRotatableBonds,MolWt,MaxAbsPartialCharge,MinPartialCharge
18,23,26,3,100,5,0.767189063,0.019100627,LUMO,HOMO,ATS0dv,CT100,Eads100,BalabanJ,MolWt,NumRotatableBonds,MinPartialCharge,HeavyAtomMolWt
18,23,27,3,300,5,0.776397201,-0.049266143,LUMO,ATS0dv,HOMO,CT100,Eads100,NumRotatableBonds,BalabanJ,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt
18,23,28,3,300,10,0.71206122,-5.517184577,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MolWt,SpAbs_A,MaxAbsPartialCharge,MinPartialCharge
18,23,29,3,300,10,0.699679016,-1.088360074,LUMO,HOMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MaxAbsPartialCharge,SpAbs_A,MolWt,FractionCSP3
18,24,25,7,100,2,0.867189672,0.442180369,HOMO,LUMO,ATS0dv,CT100,BalabanJ,Eads100,SpAbs_A,MaxAbsPartialCharge,LogEE_A,MinPartialCharge
18,24,26,3,100,5,0.755960331,0.644706435,HOMO,LUMO,ATS0dv,CT100,Eads100,SpAbs_A,TPSA,MolWt,BalabanJ,MaxAbsPartialCharge
18,24,27,5,200,5,0.798018987,0.23492108,HOMO,LUMO,ATS0dv,CT100,MolWt,MaxAbsPartialCharge,Eads100,HeavyAtomMolWt,BalabanJ,LogEE_A
18,24,28,5,300,5,0.807627595,0.538732322,HOMO,LUMO,ATS0dv,CT100,Eads100,SpAbs_A,MaxAbsPartialCharge,MinPartialCharge,MolWt,HeavyAtomMolWt
18,24,29,3,300,5,0.748855356,0.41357925,HOMO,LUMO,ATS0dv,Eads100,CT100,SpAbs_A,MolWt,MaxAbsPartialCharge,LogEE_A,BalabanJ
18,25,26,7,100,2,0.869199457,0.312783509,HOMO,LUMO,ATS0dv,BalabanJ,CT100,Eads100,SpAbs_A,MinPartialCharge,MolWt,HeavyAtomMolWt
18,25,27,5,200,5,0.814855636,-0.607014873,ATS0dv,LUMO,HOMO,CT100,BalabanJ,NumRotatableBonds,MaxAbsPartialCharge,MolWt,HeavyAtomMolWt,Eads100
18,25,28,5,200,5,0.80894598,-1.083107127,HOMO,LUMO,ATS0dv,CT100,BalabanJ,NumRotatableBonds,Eads100,MaxAbsPartialCharge,MolWt,MinPartialCharge
18,25,29,5,200,10,0.709414726,-1.055313101,HOMO,LUMO,ATS0dv,CT100,Eads100,NumRotatableBonds,BalabanJ,MolWt,MaxAbsPartialCharge,HeavyAtomMolWt
18,26,27,5,300,2,0.866273874,0.283129137,ATS0dv,LUMO,HOMO,BalabanJ,CT100,Eads100,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt,SpAbs_A
18,26,28,5,300,10,0.730305199,0.072362739,HOMO,LUMO,ATS0dv,CT100,Eads100,MolWt,SpAbs_A,NumRotatableBonds,MaxAbsPartialCharge,HeavyAtomMolWt
18,26,29,5,300,10,0.715708255,0.567752876,HOMO,LUMO,ATS0dv,Eads100,CT100,NumRotatableBonds,MolWt,SpAbs_A,HeavyAtomMolWt,MaxAbsPartialCharge
18,27,28,5,300,2,0.869783934,0.034012394,ATS0dv,LUMO,HOMO,CT100,Eads100,BalabanJ,MaxAbsPartialCharge,NumRotatableBonds,MinPartialCharge,SpAbs_A
18,27,29,5,200,10,0.717862191,-0.113904445,ATS0dv,HOMO,LUMO,CT100,Eads100,NumRotatableBonds,HeavyAtomMolWt,BalabanJ,LogEE_A,MolWt
18,28,29,3,300,10,0.70293976,0.216601637,HOMO,LUMO,ATS0dv,Eads100,CT100,NumRotatableBonds,HeavyAtomMolWt,MaxAbsPartialCharge,SpAbs_A,MinPartialCharge
19,20,21,7,200,10,0.822657242,-0.220383613,LUMO,HOMO,ATS0dv,MaxAbsPartialCharge,TPSA,MolWt,MinPartialCharge,Eads100,BalabanJ,CT100
19,20,22,7,200,10,0.76963503,-0.430563308,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,TPSA,MolWt,Eads100,MaxAbsPartialCharge,MinPartialCharge
19,20,23,5,200,10,0.763155296,-1.007804838,HOMO,LUMO,NumRotatableBonds,ATS0dv,CT100,MaxAbsPartialCharge,Eads100,MinPartialCharge,MolWt,TPSA
19,20,24,5,200,2,0.8800409,-2.93613779,HOMO,LUMO,MaxAbsPartialCharge,CT100,ATS0dv,BalabanJ,TPSA,NumRotatableBonds,Eads100,MinPartialCharge
19,20,25,5,200,10,0.751513031,-1.226819727,HOMO,LUMO,ATS0dv,NumRotatableBonds,MaxAbsPartialCharge,CT100,FractionCSP3,MolWt,Eads100,MinPartialCharge
19,20,26,7,200,2,0.885818904,-0.340802375,HOMO,LUMO,NumRotatableBonds,ATS0dv,MaxAbsPartialCharge,TPSA,MinPartialCharge,Eads100,BalabanJ,CT100
19,20,27,7,200,10,0.751378613,-1.431625274,HOMO,LUMO,ATS0dv,NumRotatableBonds,CT100,Eads100,MaxAbsPartialCharge,FractionCSP3,BalabanJ,TPSA
19,20,28,5,200,10,0.749721501,-0.780343978,HOMO,LUMO,ATS0dv,NumRotatableBonds,Eads100,CT100,MaxAbsPartialCharge,TPSA,MinPartialCharge,FractionCSP3
